hour,price_eur_mwh,wind_onshore,wind_offshore,solar,ror,biomass,lignite,hardcoal,ccgt_new,ccgt_exist,ocgt,oil,net_import_mwh,load_shed_mwh,storage_soc_mwh
1605,104.21153846153845,35275.61111111112,17693.478260869564,-0.0,1399.6,8000.0,-0.0,-0.0,0.0,6005.632931338107,-0.0,-0.0,-0.0,-0.0,12581.625268535172
1606,104.21153846153845,31863.990079365078,16478.315217391308,-0.0,1389.8750000000002,8000.0,-0.0,-0.0,0.0,6620.63827237974,-0.0,-0.0,-0.0,-0.0,12581.625268535172
1607,104.21153846153845,27637.146825396816,14294.83695652174,-0.0,1406.525,8000.0,-0.0,-0.0,0.0,9309.10902023032,-0.0,-0.0,-0.0,-0.0,12581.625268535172
1608,104.21153846153845,23406.652777777777,11755.434782608696,-0.0,1400.4,8000.0,-0.0,-0.0,0.0,13846.302293733319,-0.0,-0.0,-0.0,-0.0,12581.625268535172
1609,104.21153846153845,20257.386904761897,10577.527173913044,-0.0,1396.375,8000.0,-0.0,-0.0,0.0,17149.981444489964,-0.0,-0.0,-0.0,-0.0,12581.625268535172
1610,104.21153846153845,17974.5,9367.66304347826,-0.0,1386.8249999999998,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,12240.580304222409
1611,104.21153846153845,16463.4365079365,9005.217391304346,9.245000000000001,1382.875,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,9174.384745003703
1612,104.21153846153845,15899.388888888881,9229.565217391306,15.695000000000002,1378.7249999999995,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,5450.894589341958
1613,104.21153846153845,16419.216269841265,9775.760869565218,223.815,1380.3000000000002,8000.0,-0.0,-0.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,1835.4315277852602
1614,104.21153846153845,16119.531746031736,9476.168478260868,9213.609999999979,1390.9250000000002,8000.0,-0.0,-0.0,0.0,18009.445529500088,-0.0,-0.0,-0.0,-0.0,1835.4315277852602
1615,104.21153846153845,13999.15079365079,9004.076086956522,31070.402499999997,1468.6750000000002,8000.0,-0.0,-0.0,0.0,3731.508406641691,-0.0,-0.0,-0.0,-0.0,1835.4315277852602
1616,78.87014446153844,8287.347222222212,8307.472826086956,54362.534999999996,1529.875,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9746.891578864925
1617,75.42857142857143,3683.878968253962,8054.266304347824,71352.1575,1539.9499999999998,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19884.694488316607
1618,75.42857142857143,2359.2797619047515,6666.03260869565,80553.5125,1520.55,7191.72408781592,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,44173.70903924064
1619,75.42857142857143,2317.4781746031717,5429.103260869563,80682.5125,1561.275,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,62743.56859495018
1620,75.42857142857143,2118.190476190474,5417.608695652173,76305.59624999999,1545.375,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,79743.60383189717
1621,75.42857142857143,2988.4484126984084,7282.663043478261,68632.6225,1473.7999999999995,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,100636.89157886492
1622,78.87014446153844,3432.6130952380927,7828.532608695651,50846.801250000004,1532.25,8000.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,106400.0
1623,104.21153846153845,3798.924603174594,8407.98913043478,27011.04125,1419.5,8000.0,-0.0,-0.0,0.0,18144.6229265206,-0.0,-0.0,-0.0,-0.0,106400.0
1624,133.27499999999998,4376.1150793650795,9333.179347826088,6088.047500000001,1381.55,8000.0,9000.0,8000.0,0.0,20000.0,7409.228784162018,-0.0,-0.0,-0.0,106400.0
1625,133.27499999999998,6738.6349206349205,9543.505434782606,121.905,1416.3499999999995,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,104286.72040235478
1626,133.27499999999998,8608.251984126975,9764.836956521738,26.875,1414.175,8000.0,9000.0,8000.0,0.0,20000.0,13772.422637557393,-0.0,-0.0,-0.0,104286.72040235478
1627,133.27499999999998,9815.478174603171,10291.630434782606,18.43625,1399.0999999999995,8000.0,9000.0,8000.0,0.0,20000.0,8833.341860633316,-0.0,-0.0,-0.0,104286.72040235478
1628,133.27499999999998,9475.361111111106,8433.179347826088,13.38375,1386.75,8000.0,9000.0,8000.0,0.0,20000.0,8015.292991318627,-0.0,-0.0,-0.0,104286.72040235478
1629,133.27499999999998,8090.432539682529,7608.342391304345,-0.0,1387.35,8000.0,9000.0,8000.0,0.0,20000.0,8935.113445338342,-0.0,-0.0,-0.0,104286.72040235478
1630,133.27499999999998,6239.297619047619,6645.407608695651,-0.0,1370.05,8000.0,9000.0,8000.0,0.0,20000.0,7656.3693296698175,-0.0,-0.0,-0.0,104286.72040235478
1631,133.27499999999998,4534.742063492054,5692.418478260868,-0.0,1348.6999999999998,8000.0,9000.0,8000.0,0.0,20000.0,7260.698448065584,-0.0,-0.0,-0.0,104286.72040235478
1632,133.27499999999998,3647.8273809523703,4004.8369565217395,-0.0,1339.675,8000.0,9000.0,8000.0,0.0,20000.0,7344.524782714685,-0.0,-0.0,-0.0,104286.72040235478
1633,133.27499999999998,3328.656746031738,2847.635869565217,-0.0,1339.9,8000.0,9000.0,8000.0,0.0,20000.0,8130.403323960316,-0.0,-0.0,-0.0,104286.72040235478
1634,133.27499999999998,3313.0496031745934,2097.554347826085,-0.0,1325.0249999999999,8000.0,9000.0,8000.0,0.0,20000.0,9866.84645282121,-0.0,-0.0,-0.0,104286.72040235478
1635,133.27499999999998,3636.6924603174602,1666.9565217391291,6.50375,1323.8249999999998,8000.0,9000.0,8000.0,0.0,20000.0,13008.611871985664,-0.0,-0.0,-0.0,104286.72040235478
1636,133.27499999999998,3853.001984126975,1392.228260869563,12.95375,1347.1250000000002,8000.0,9000.0,8000.0,0.0,20000.0,7330.133761781,-0.0,-0.0,-0.0,92244.05405498078
1637,133.27499999999998,3989.4960317460273,1342.5,243.97124999999997,1363.325,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,75776.55127412757
1638,133.27499999999998,4031.799603174594,1725.8967391304338,7607.129999999999,1398.7749999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,59814.97909082122
1639,133.27499999999998,3593.156746031738,1727.7717391304338,23651.934999999998,1395.6,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,56400.0
1640,133.27499999999998,2868.6111111111063,2192.2826086956507,40999.3175,1422.4999999999998,8000.0,9000.0,8000.0,0.0,20000.0,1261.539625746192,-0.0,-0.0,-0.0,56400.0
1641,117.87894736842105,1885.1329365079343,3131.086956521739,52708.53999999998,1448.175,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,67329.91671233764
1642,117.87894736842105,2073.011904761896,3493.288043478261,58881.405000000006,1389.375,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,76744.57009786599
1643,117.87894736842105,2957.5535714285666,4696.141304347827,59630.73374999998,1352.85,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,89676.03383054218
1644,117.87894736842105,4415.178571428566,4432.092391304346,55089.18125,1321.0,8000.0,-0.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,101473.60021906393
1645,117.87894736842105,6318.0634920634875,3074.836956521739,45471.7475,1326.9,8000.0,840.7386200520014,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
1646,117.87894736842105,7786.595238095238,2476.793478260868,32024.1425,1318.525,8000.0,7481.745212366572,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,106400.0
1647,133.27499999999998,8302.315476190473,2534.429347826085,16658.03875,1346.0999999999995,8000.0,9000.0,8000.0,0.0,20000.0,13138.271964162614,-0.0,-0.0,-0.0,106400.0
1648,150.0,8113.7063492063435,3354.782608695651,4328.756249999999,1394.1999999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,90980.04382186919
1649,150.0,9831.222222222212,4246.875,153.8325,1444.9,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,70723.9976813727
1650,150.0,11692.077380952382,4891.222826086956,51.707499999999996,1418.8,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,53820.80288947477
1651,150.0,12380.251984126975,4788.668478260868,31.551249999999996,1391.0,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,43379.427253180445
1652,150.0,11280.587301587302,5017.418478260868,16.501250000000002,1372.675,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,37419.786496668625
1653,150.0,9583.013888888883,5153.233695652173,-0.0,1362.225,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,2367.215215948208,-0.0,37419.786496668625
1654,138.230784,8298.573412698408,5366.576086956522,-0.0,1364.125,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,38872.70099058026
1655,138.230784,7061.593253968251,6039.130434782606,-0.0,1376.55,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,42954.75663151499
1656,138.230784,6078.982142857133,4966.059782608695,-0.0,1389.3500000000001,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,46363.47292743361
1657,138.230784,5632.718253968251,5193.505434782607,-0.0,1400.6499999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,50315.54466339074
1658,138.230784,5170.5277777777765,5200.434782608695,-0.0,1404.575,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,53217.60752640088
1659,138.230784,5020.297619047618,5580.407608695651,5.9125000000000005,1386.4499999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,54108.97876581106
1660,150.0,4968.867063492054,5272.826086956522,13.49125,1383.7749999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,3851.1375234618854,-0.0,54108.97876581106
1661,150.0,4679.496031746027,4738.940217391305,162.11,1382.4,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,38893.672731309416
1662,150.0,4587.222222222212,4167.717391304346,5288.8925,1388.35,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,21947.74976048137
1663,150.0,3798.6051587301586,3072.635869565217,16879.434999999998,1435.8999999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,10106.816474969452,-0.0,21947.74976048137
1664,133.27499999999998,2834.6130952380927,2246.0054347826067,29770.88875,1459.0500000000002,8000.0,9000.0,8000.0,0.0,20000.0,13747.808858340755,-0.0,-0.0,-0.0,21947.74976048137
1665,133.27499999999998,2262.4880952380927,2276.1684782608677,40277.67,1490.0,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,31139.2155223916
1666,133.27499999999998,2111.345238095237,2367.3913043478237,46717.565,1475.7500000000002,8000.0,9000.0,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,33114.80109633489
1667,133.27499999999998,2474.5079365079346,2422.173913043478,48155.3775,1394.4,8000.0,9000.0,8000.0,0.0,20000.0,1239.6762015246113,-0.0,-0.0,-0.0,39704.770636553
1668,133.27499999999998,3585.3988095238037,2551.385869565217,45087.38125,1400.9250000000002,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,57679.02661881331
1669,133.27499999999998,4888.503968253962,2836.304347826085,37927.935000000005,1462.0,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,71947.74976048137
1670,133.27499999999998,5889.505952380949,3258.179347826085,27901.517499999998,1521.05,8000.0,9000.0,8000.0,0.0,20000.0,5772.361427084908,-0.0,-0.0,-0.0,71947.74976048137
1671,150.0,6559.700396825396,4140.652173913044,15030.1125,1438.725,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,68774.69843369686
1672,150.0,6467.837301587291,6501.684782608695,3786.41875,1414.925,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,53557.90231167761
1673,150.0,7457.841269841264,8571.358695652172,139.37375,1434.1499999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,11906.948530552781,-0.0,47059.40377442546
1674,150.0,9113.019841269841,9874.402173913044,51.6537499999785,1417.775,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,14136.967308848289,-0.0,47059.40377442546
1675,150.0,10529.299603174593,10226.08695652174,39.828749999978506,1397.675,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,6764.2607188372995,-0.0,47059.40377442546
1676,150.0,10661.230158730157,8884.728260869564,17.63,1367.7999999999995,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,43912.55836195049
1677,138.230784,10467.007936507935,8151.603260869563,-0.0,1359.8,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,45184.866614692015
1678,138.230784,9806.853174603171,6094.239130434783,-0.0,1354.05,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,48419.04105518045
1679,138.230784,9226.605158730157,5814.375,-0.0,1366.4,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,53915.88262016168
1680,138.230784,9126.39087301587,5026.630434782607,-0.0,1370.325,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,59924.962448537866
1681,138.230784,8949.099206349198,4288.36956521739,-0.0,1360.225,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,65819.73076111908
1682,138.230784,9133.875,3236.0054347826067,-0.0,1364.1000000000001,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,70370.07027719499
1683,138.230784,8732.652777777776,2213.1521739130408,6.28875,1368.775,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,71947.74976048137
1684,150.0,8252.299603174593,1722.309782608695,12.30875,1369.4,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,4147.537438021338,-0.0,71947.74976048137
1685,150.0,7856.005952380948,1940.9510869565188,152.7575,1374.55,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,14825.683969677402,-0.0,71947.74976048137
1686,150.0,7561.751984126974,2394.61956521739,3440.48375,1396.6999999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,17643.73126037473,-0.0,71947.74976048137
1687,150.0,5918.5297619047515,1962.228260869563,11416.768750000001,1374.425,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,15458.565163573212,-0.0,71947.74976048137
1688,150.0,5152.319444444435,2106.7663043478237,19145.2125,1367.35,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,9719.697698837324,-0.0,71947.74976048137
1689,150.0,5725.539682539672,2157.065217391302,22919.752500000002,1369.15,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,6059.302113097561,-0.0,71947.74976048137
1690,150.0,5908.855158730158,2394.538043478261,24524.5125,1374.95,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,66788.06777782248
1691,150.0,5291.140873015869,2596.385869565217,27038.2925,1478.6749999999995,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,2326.334533576999,-0.0,66788.06777782248
1692,150.0,4931.492063492054,2929.565217391302,27445.12624999998,1545.3249999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,1141.0245228376407,-0.0,66788.06777782248
1693,150.0,4731.017857142855,3117.798913043478,22217.9925,1505.4,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,2990.1500340603016,-0.0,66788.06777782248
1694,150.0,4477.972222222212,3025.923913043478,14967.654999999999,1427.425,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,9424.958698136561,-0.0,66788.06777782248
1695,150.0,4117.091269841264,3297.798913043478,8249.442500000001,1451.8249999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,50161.99087184682
1696,150.0,3583.755952380948,2657.771739130434,2669.6012499999783,1446.875,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,20000.0,-0.0,44944.245394206824
1697,150.0,3932.3154761904743,2759.7554347826067,178.28875,1477.725,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,20000.0,-0.0,34504.635667246155
1698,150.0,4067.257936507934,3200.543478260868,45.15,1471.75,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,12093.866916719857,-0.0,17662.08841123539
1699,150.0,4074.787698412697,4427.690217391302,42.4625,1447.725,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,20000.0,-0.0,16589.097414997366
1700,150.0,4060.686507936501,4473.260869565217,28.164999999978498,1436.325,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
1701,150.0,3621.17658730158,5704.891304347824,-0.0,1442.375,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,10708.783451587751,-0.0,0.0
1702,150.0,3628.1130952380927,6510.978260869566,-0.0,1450.9250000000002,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,4549.109293844424,-0.0,0.0
1703,150.0,3874.9067460317383,5781.684782608695,-0.0,1478.425,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,1165.5917812120354,-0.0,0.0
1704,138.230784,4382.960317460315,4378.695652173912,-0.0,1480.7500000000002,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,63.28467062667237
1705,138.230784,4989.448412698408,4780.190217391302,-0.0,1486.7,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,1821.7066809955115
1706,138.230784,5697.519841269831,5125.923913043478,-0.0,1491.35,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,3536.6733697727645
1707,138.230784,5956.589285714277,6398.804347826085,5.32125,1490.0749999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,4427.776287843707
1708,150.0,5939.521825396817,7421.49456521739,10.80375,1490.275,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,2780.4823423344264,-0.0,4427.776287843707
1709,150.0,6069.535714285711,7198.288043478261,132.225,1497.775,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,12403.10698032763,-0.0,4427.776287843707
1710,150.0,5957.958333333329,7254.701086956522,4152.94,1510.45,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,14299.897812791962,-0.0,4427.776287843707
1711,150.0,4926.24404761904,7475.86956521739,15010.38625,1487.925,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,3250.7313552531923,-0.0,0.0
1712,138.230784,3756.712301587291,8826.358695652172,27780.20375,1473.7749999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,4063.511499196527
1713,138.230784,3989.1765873015797,8605.353260869564,35370.99375,1493.1,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,14323.340392988697
1714,138.230784,4795.1349206349205,8903.722826086956,35014.47,1514.6499999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,25386.669659638155
1715,138.230784,5473.908730158724,8821.793478260868,31693.848749999997,1528.825,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,33896.91969640438
1716,138.230784,5867.555555555553,9146.739130434782,27412.285,1527.125,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,40304.89967810081
1717,138.230784,5920.355158730158,9127.010869565216,22655.78625,1521.325,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,43195.92185355811
1718,150.0,5687.845238095237,8272.255434782608,17536.1525,1550.25,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,1095.8706062176898,-0.0,43195.92185355811
1719,150.0,5466.74404761904,8364.048913043478,11002.087500000001,1581.7,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,35959.59755367396
1720,150.0,5131.966269841264,8406.440217391302,3702.8375000000005,1605.0500000000002,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,18875.331169450485
1721,150.0,5244.730158730158,8509.728260869566,240.15499999999997,1653.75,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,20000.0,-0.0,17013.26556785919
1722,150.0,5868.878968253961,8081.983695652172,72.72375,1619.275,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,20000.0,-0.0,15484.530929628585
1723,150.0,6302.867063492054,8450.054347826084,42.6775,1590.9,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,2160.573092676741,-0.0,1510.0279225144955
1724,150.0,6221.910714285711,7342.255434782607,12.52375,1565.95,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,12002.201328155079,-0.0,1510.0279225144955
1725,150.0,5569.057539682539,7634.184782608694,-0.0,1571.225,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,7907.170065526756,-0.0,1510.0279225144955
1726,150.0,4944.452380952371,6591.603260869562,-0.0,1570.1999999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,4345.963438347054,-0.0,1510.0279225144955
1727,150.0,4544.325396825395,6019.157608695651,-0.0,1551.725,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
1728,138.230784,4293.196428571422,6249.538043478261,-0.0,1537.1750000000002,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,1119.8554803823667
1729,138.230784,4351.837301587291,6603.342391304346,-0.0,1538.4999999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,2584.13219246829
1730,138.230784,4330.160714285711,6990.978260869563,-0.0,1538.075,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,4479.517591716736
1731,150.0,3922.001984126975,6926.820652173912,6.02,1540.4,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,3754.5224263874675
1732,150.0,3994.9265873015797,6509.103260869562,12.09375,1557.8249999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,5669.537815698822,-0.0,3754.5224263874675
1733,150.0,4333.811507936501,5918.233695652173,169.90375,1571.975,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,15046.942754938573,-0.0,3754.5224263874675
1734,150.0,4194.077380952381,5457.309782608695,3597.43375,1604.2,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,15226.705963866088,-0.0,0.0
1735,150.0,3511.880952380948,5872.826086956522,12860.06375,1598.675,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,13269.190582823487,-0.0,0.0
1736,150.0,2695.5634920634875,5672.934782608695,24890.4425,1596.05,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,3585.3005696360924,-0.0,0.0
1737,138.230784,2965.4484126984084,5275.679347826084,33614.87375,1577.9499999999998,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,4617.686256626173
1738,138.230784,3521.281746031738,5107.663043478258,36794.29375,1547.925,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,13050.433433385686
1739,138.230784,4210.095238095237,5863.206521739129,36482.3825,1546.8999999999999,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,23122.55171267938
1740,138.230784,4707.698412698409,6066.847826086956,32603.40625,1558.85,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,31959.38140905105
1741,138.230784,5716.503968253961,6408.179347826085,25614.83125,1558.925,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,37063.11458849684
1742,138.230784,7012.398809523804,6739.483695652173,18024.8475,1541.95,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,38176.396373655945
1743,150.0,8680.674603174593,8207.038043478258,10387.295,1561.15,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,34935.20132531416
1744,150.0,9388.472222222212,9343.695652173912,3385.0137499999787,1595.625,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,24435.639640862573
1745,150.0,10889.861111111106,9402.554347826084,244.7775,1605.8499999999995,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,10599.81798544541
1746,150.0,12963.466269841265,8992.173913043478,52.1375,1590.175,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,4330.363184845933,-0.0,4417.851341864556
1747,150.0,14863.978174603171,8223.179347826088,26.445,1551.975,8000.0,9000.0,8000.0,0.0,20000.0,14000.0,-0.0,-0.0,-0.0,0.0
1748,133.27499999999998,15991.251984126975,7820.135869565217,15.31875,1531.175,8000.0,9000.0,8000.0,0.0,20000.0,12405.725793176403,-0.0,-0.0,-0.0,0.0
1749,133.27499999999998,16729.48809523809,6877.092391304346,-0.0,1535.9999999999998,8000.0,9000.0,8000.0,0.0,20000.0,8315.773831509352,-0.0,-0.0,-0.0,0.0
1750,133.27499999999998,17515.23015873016,5969.021739130434,-0.0,1517.6999999999998,8000.0,9000.0,8000.0,0.0,20000.0,4202.60742188041,-0.0,-0.0,-0.0,0.0
1751,117.87894736842105,18165.117063492064,5216.657608695651,-0.0,1505.4,8000.0,8793.854420150426,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1752,117.87894736842105,18751.89087301587,5414.429347826085,-0.0,1511.875,8000.0,5289.241264387281,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1753,117.87894736842105,19510.434523809516,5882.690217391305,-0.0,1525.125,8000.0,1326.3973735950385,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1754,115.3906976744186,19979.242063492053,6365.054347826084,-0.0,1523.55,8000.0,-0.0,7949.370179444919,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1755,115.3906976744186,20382.83730158729,6104.103260869563,6.1275,1521.625,8000.0,-0.0,7839.675532529687,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1756,117.87894736842105,21040.02579365079,5197.336956521739,12.5775,1535.7,8000.0,678.8533021893891,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1757,117.87894736842105,21720.579365079357,4554.86413043478,229.29749999999999,1535.725,8000.0,1956.1280375019342,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
1758,117.87894736842105,20724.597222222223,3745.760869565217,4923.929999999999,1538.3,8000.0,2631.9851601998853,8000.0,0.0,20000.0,-0.0,-0.0,-0.0,-0.0,0.0
