timestamp_utc,wind_onshore,wind_offshore,solar,ror
2025-01-01 00:00:00+00:00,0.518127380952381,0.25908695652173913,0.0,0.31855500000000003
2025-01-01 01:00:00+00:00,0.5219468253968255,0.2827608695652174,0.0,0.31486000000000003
2025-01-01 02:00:00+00:00,0.5081769841269842,0.18217934782608694,0.0,0.31103500000000006
2025-01-01 03:00:00+00:00,0.5118511904761904,0.1436141304347826,4.3249999999999994e-05,0.30963
2025-01-01 04:00:00+00:00,0.5189119047619047,0.12579347826086956,8.599999999999999e-05,0.308255
2025-01-01 05:00:00+00:00,0.5478146825396825,0.11215760869565217,0.0001005,0.310915
2025-01-01 06:00:00+00:00,0.5578448412698412,0.1416929347826087,0.00011824999999999999,0.312
2025-01-01 07:00:00+00:00,0.5512309523809524,0.2616548913043478,0.0068804999999999995,0.311775
2025-01-01 08:00:00+00:00,0.5347849206349206,0.22650271739130431,0.03853875,0.31786
2025-01-01 09:00:00+00:00,0.5587325396825397,0.22891576086956522,0.0752645,0.32365
2025-01-01 10:00:00+00:00,0.5551964285714286,0.20022282608695652,0.10602625,0.328445
2025-01-01 11:00:00+00:00,0.5663710317460318,0.23201902173913042,0.11519049999999999,0.3326
2025-01-01 12:00:00+00:00,0.5814539682539682,0.29097010869565215,0.1013885,0.331365
2025-01-01 13:00:00+00:00,0.5965253968253968,0.37461684782608695,0.0669895,0.322855
2025-01-01 14:00:00+00:00,0.6377972222222222,0.4989510869565218,0.02637275,0.31795500000000004
2025-01-01 15:00:00+00:00,0.6476587301587302,0.5105923913043479,0.001832,0.31843499999999997
2025-01-01 16:00:00+00:00,0.6764357142857143,0.5202744565217391,0.00018225,0.320065
2025-01-01 17:00:00+00:00,0.6832075396825397,0.41138043478260866,0.00014,0.318485
2025-01-01 18:00:00+00:00,0.6698916666666666,0.3782309782608696,0.00011675,0.320915
2025-01-01 19:00:00+00:00,0.6596313492063492,0.4304429347826087,0.000119,0.315855
2025-01-01 20:00:00+00:00,0.6402575396825396,0.4304510869565217,0.00010724999999999999,0.31327
2025-01-01 21:00:00+00:00,0.6130821428571429,0.4168179347826087,0.0,0.31372
2025-01-01 22:00:00+00:00,0.612297619047619,0.445070652173913,0.0,0.312565
2025-01-01 23:00:00+00:00,0.5833190476190476,0.43623641304347827,0.0,0.31078
2025-01-02 00:00:00+00:00,0.5600273809523809,0.5141684782608696,0.0,0.31017
2025-01-02 01:00:00+00:00,0.5268781746031745,0.5694592391304347,0.0,0.31067
2025-01-02 02:00:00+00:00,0.5030361111111111,0.6050597826086956,0.0,0.306755
2025-01-02 03:00:00+00:00,0.47741626984126984,0.5336521739130435,2.8250000000000002e-05,0.30790500000000004
2025-01-02 04:00:00+00:00,0.4609392857142857,0.4940652173913043,5.675e-05,0.306025
2025-01-02 05:00:00+00:00,0.4366055555555556,0.6045407608695652,5.95e-05,0.30618
2025-01-02 06:00:00+00:00,0.3880103174603175,0.6346032608695653,7.875e-05,0.310725
2025-01-02 07:00:00+00:00,0.3406095238095238,0.6222880434782609,0.0018222500000000003,0.320255
2025-01-02 08:00:00+00:00,0.28527341269841267,0.646445652173913,0.01530675,0.322375
2025-01-02 09:00:00+00:00,0.23467261904761905,0.5517527173913044,0.038787749999999996,0.32345999999999997
2025-01-02 10:00:00+00:00,0.1996515873015873,0.5591739130434782,0.058713999999999995,0.31781
2025-01-02 11:00:00+00:00,0.18227896825396828,0.5830298913043478,0.063774,0.31906
2025-01-02 12:00:00+00:00,0.18338055555555557,0.5914836956521738,0.055733500000000005,0.322455
2025-01-02 13:00:00+00:00,0.17509087301587303,0.5538695652173914,0.033950749999999995,0.331315
2025-01-02 14:00:00+00:00,0.17902658730158733,0.5604266304347826,0.010315250000000002,0.34035
2025-01-02 15:00:00+00:00,0.1983892857142857,0.5749510869565218,0.00050375,0.34979
2025-01-02 16:00:00+00:00,0.22688373015873015,0.6553423913043478,0.0002155,0.35717
2025-01-02 17:00:00+00:00,0.2466611111111111,0.6010298913043479,0.00024325000000000003,0.357915
2025-01-02 18:00:00+00:00,0.2770337301587302,0.6319864130434782,0.00016524999999999998,0.355015
2025-01-02 19:00:00+00:00,0.29248214285714286,0.6375923913043479,7.825e-05,0.322155
2025-01-02 20:00:00+00:00,0.2907781746031746,0.6389538043478261,5.575e-05,0.263705
2025-01-02 21:00:00+00:00,0.2841662698412698,0.7167554347826086,0.0,0.30219
2025-01-02 22:00:00+00:00,0.29055992063492064,0.6838913043478261,0.0,0.33019499999999996
2025-01-02 23:00:00+00:00,0.2947047619047619,0.6460461956521739,0.0,0.32309499999999997
2025-01-03 00:00:00+00:00,0.2977769841269841,0.6445978260869566,0.0,0.31917
2025-01-03 01:00:00+00:00,0.31131031746031745,0.6708288043478261,0.0,0.319935
2025-01-03 02:00:00+00:00,0.32172896825396824,0.6316304347826087,0.0,0.32229
2025-01-03 03:00:00+00:00,0.3577361111111111,0.5637391304347825,4.550000000000001e-05,0.32326
2025-01-03 04:00:00+00:00,0.39270595238095235,0.46433423913043476,8.65e-05,0.32554
2025-01-03 05:00:00+00:00,0.44955119047619047,0.31171467391304347,0.000135,0.333635
2025-01-03 06:00:00+00:00,0.48434682539682544,0.1791875,0.00017774999999999998,0.338365
2025-01-03 07:00:00+00:00,0.5156392857142857,0.17350271739130435,0.00166525,0.343185
2025-01-03 08:00:00+00:00,0.5215103174603175,0.21420923913043477,0.01525,0.34496499999999997
2025-01-03 09:00:00+00:00,0.5366503968253968,0.15522010869565217,0.03912275,0.351715
2025-01-03 10:00:00+00:00,0.557229365079365,0.12048641304347825,0.059439,0.347695
2025-01-03 11:00:00+00:00,0.5543007936507937,0.09958967391304348,0.062396499999999994,0.34036
2025-01-03 12:00:00+00:00,0.5405416666666667,0.15191032608695654,0.055899,0.337555
2025-01-03 13:00:00+00:00,0.5151702380952381,0.36236956521739133,0.0375085,0.341785
2025-01-03 14:00:00+00:00,0.49543333333333334,0.4330679347826087,0.014975,0.34481999999999996
2025-01-03 15:00:00+00:00,0.47573650793650796,0.5156711956521738,0.0010952499999999999,0.35202
2025-01-03 16:00:00+00:00,0.4555198412698413,0.5647880434782608,0.00010400000000000001,0.35347
2025-01-03 17:00:00+00:00,0.43081825396825396,0.5513342391304348,0.000126,0.36296
2025-01-03 18:00:00+00:00,0.41801150793650793,0.6485788043478261,8.724999999999999e-05,0.35341
2025-01-03 19:00:00+00:00,0.4063845238095238,0.6894592391304347,6.8e-05,0.3402
2025-01-03 20:00:00+00:00,0.4084281746031746,0.6397744565217391,6.900000000000001e-05,0.328975
2025-01-03 21:00:00+00:00,0.38365396825396825,0.5770516304347826,0.0,0.332405
2025-01-03 22:00:00+00:00,0.3662559523809524,0.4667717391304348,0.0,0.32935
2025-01-03 23:00:00+00:00,0.3498420634920635,0.3857228260869565,0.0,0.32694
2025-01-04 00:00:00+00:00,0.3218853174603175,0.37022282608695656,0.0,0.33035
2025-01-04 01:00:00+00:00,0.28053253968253966,0.3069211956521739,0.0,0.33388
2025-01-04 02:00:00+00:00,0.24309007936507934,0.22198097826086954,0.0,0.33134
2025-01-04 03:00:00+00:00,0.21296031746031746,0.16420380434782608,3.375e-05,0.328385
2025-01-04 04:00:00+00:00,0.17391706349206348,0.12686956521739132,6.1e-05,0.32777
2025-01-04 05:00:00+00:00,0.15417738095238095,0.13475,8e-05,0.33195
2025-01-04 06:00:00+00:00,0.14188531746031746,0.11994565217391304,7.900000000000001e-05,0.33886
2025-01-04 07:00:00+00:00,0.13033412698412697,0.17707065217391305,0.00280625,0.35379
2025-01-04 08:00:00+00:00,0.11691944444444445,0.2779076086956522,0.01858525,0.35258
2025-01-04 09:00:00+00:00,0.11340158730158731,0.26435054347826087,0.038710749999999995,0.35469
2025-01-04 10:00:00+00:00,0.1144595238095238,0.34156793478260866,0.0517245,0.350535
2025-01-04 11:00:00+00:00,0.11134007936507935,0.26540760869565216,0.055613249999999996,0.360555
2025-01-04 12:00:00+00:00,0.11337261904761906,0.3057961956521739,0.048667999999999996,0.34489000000000003
2025-01-04 13:00:00+00:00,0.11639404761904762,0.27536684782608695,0.03250575,0.346725
2025-01-04 14:00:00+00:00,0.11442261904761905,0.30085597826086957,0.0113485,0.35295
2025-01-04 15:00:00+00:00,0.12834444444444446,0.3001304347826087,0.00070175,0.356285
2025-01-04 16:00:00+00:00,0.1386781746031746,0.28588043478260866,0.00013975,0.363605
2025-01-04 17:00:00+00:00,0.15076150793650794,0.26778532608695654,0.00011175,0.36401999999999995
2025-01-04 18:00:00+00:00,0.1641392857142857,0.23888315217391304,6.975e-05,0.360735
2025-01-04 19:00:00+00:00,0.16391587301587301,0.20725,7.025e-05,0.340385
2025-01-04 20:00:00+00:00,0.16032182539682538,0.24047010869565216,6.65e-05,0.33743
2025-01-04 21:00:00+00:00,0.15256150793650794,0.2694592391304348,0.0,0.32706999999999997
2025-01-04 22:00:00+00:00,0.1460809523809524,0.2505760869565218,0.0,0.327675
2025-01-04 23:00:00+00:00,0.13127738095238095,0.22583967391304346,0.0,0.32441
2025-01-05 00:00:00+00:00,0.13165198412698415,0.20037771739130433,0.0,0.326965
2025-01-05 01:00:00+00:00,0.12930317460317461,0.17297826086956522,0.0,0.328855
2025-01-05 02:00:00+00:00,0.12275,0.12112228260869566,0.0,0.32503000000000004
2025-01-05 03:00:00+00:00,0.129059126984127,0.11323369565217391,2.9500000000000002e-05,0.328895
2025-01-05 04:00:00+00:00,0.14957142857142858,0.15207065217391305,5.775e-05,0.33481
2025-01-05 05:00:00+00:00,0.1703686507936508,0.24003260869565218,5.625e-05,0.342015
2025-01-05 06:00:00+00:00,0.19770674603174604,0.38870923913043476,6.75e-05,0.34285
2025-01-05 07:00:00+00:00,0.2417218253968254,0.5232527173913043,0.00043049999999999995,0.34371
2025-01-05 08:00:00+00:00,0.2789011904761905,0.5940217391304348,0.00332175,0.353545
2025-01-05 09:00:00+00:00,0.31877936507936505,0.6522309782608695,0.008886749999999999,0.35594000000000003
2025-01-05 10:00:00+00:00,0.3463337301587302,0.6663858695652174,0.0148775,0.36085
2025-01-05 11:00:00+00:00,0.36132499999999995,0.6649728260869565,0.01930525,0.37490999999999997
2025-01-05 12:00:00+00:00,0.3758654761904762,0.6820054347826087,0.01919425,0.369665
2025-01-05 13:00:00+00:00,0.40522500000000006,0.6318423913043478,0.0132575,0.377625
2025-01-05 14:00:00+00:00,0.43757976190476194,0.5571766304347826,0.0054782500000000005,0.38171
2025-01-05 15:00:00+00:00,0.47105436507936504,0.6030244565217391,0.0006590000000000001,0.37917
2025-01-05 16:00:00+00:00,0.4850753968253968,0.6658152173913043,0.0001365,0.3844
2025-01-05 17:00:00+00:00,0.48822738095238094,0.6585760869565217,0.0001085,0.3824
2025-01-05 18:00:00+00:00,0.4779746031746032,0.6897228260869565,7.875e-05,0.383905
2025-01-05 19:00:00+00:00,0.4700972222222222,0.6434972826086955,7e-05,0.383
2025-01-05 20:00:00+00:00,0.4634511904761905,0.5906005434782609,5.4749999999999996e-05,0.384225
2025-01-05 21:00:00+00:00,0.4341984126984127,0.603086956521739,0.0,0.37987
2025-01-05 22:00:00+00:00,0.4337857142857143,0.5841820652173914,0.0,0.3779
2025-01-05 23:00:00+00:00,0.43598333333333333,0.6931141304347825,0.0,0.37939
2025-01-06 00:00:00+00:00,0.4428460317460317,0.7110951086956522,0.0,0.380085
2025-01-06 01:00:00+00:00,0.4676186507936508,0.6834701086956521,0.0,0.377585
2025-01-06 02:00:00+00:00,0.49255952380952384,0.7080217391304348,0.0,0.38029
2025-01-06 03:00:00+00:00,0.512673015873016,0.715116847826087,3.75e-05,0.38168
2025-01-06 04:00:00+00:00,0.5372619047619047,0.7120760869565218,7.575e-05,0.379985
2025-01-06 05:00:00+00:00,0.5696757936507936,0.6460625,9.200000000000001e-05,0.382035
2025-01-06 06:00:00+00:00,0.598263492063492,0.5905380434782609,0.00010824999999999999,0.3829
2025-01-06 07:00:00+00:00,0.6117603174603174,0.5110760869565217,0.00314075,0.408325
2025-01-06 08:00:00+00:00,0.6190912698412698,0.531546195652174,0.022611,0.410925
2025-01-06 09:00:00+00:00,0.6255210317460317,0.611891304347826,0.0470355,0.39166999999999996
2025-01-06 10:00:00+00:00,0.6288865079365079,0.7017907608695653,0.06578025,0.395095
2025-01-06 11:00:00+00:00,0.6319535714285713,0.6935489130434782,0.08048,0.388685
2025-01-06 12:00:00+00:00,0.6320380952380953,0.6803586956521739,0.08022325000000001,0.389385
2025-01-06 13:00:00+00:00,0.6348666666666667,0.6376576086956521,0.05756075,0.388815
2025-01-06 14:00:00+00:00,0.6373690476190477,0.6139538043478261,0.0234065,0.386535
2025-01-06 15:00:00+00:00,0.6719678571428571,0.5029972826086956,0.00164475,0.38916
2025-01-06 16:00:00+00:00,0.6994742063492063,0.2891630434782609,0.00017600000000000002,0.388445
2025-01-06 17:00:00+00:00,0.69525,0.08930978260869565,0.0001395,0.404025
2025-01-06 18:00:00+00:00,0.7007492063492063,0.08825271739130434,0.00011275,0.39671000000000006
2025-01-06 19:00:00+00:00,0.6944051587301587,0.06951630434782609,0.00010324999999999999,0.38560500000000003
2025-01-06 20:00:00+00:00,0.6824162698412698,0.04782336956521739,0.00010075,0.38434
2025-01-06 21:00:00+00:00,0.6282749999999999,0.15252989130434783,0.0,0.385225
2025-01-06 22:00:00+00:00,0.6111972222222223,0.21736413043478262,0.0,0.383905
2025-01-06 23:00:00+00:00,0.6029603174603174,0.3174347826086957,0.0,0.383325
2025-01-07 00:00:00+00:00,0.588713492063492,0.3707391304347826,0.0,0.384295
2025-01-07 01:00:00+00:00,0.5883468253968254,0.37413586956521744,0.0,0.383635
2025-01-07 02:00:00+00:00,0.5872940476190477,0.37725,0.0,0.382395
2025-01-07 03:00:00+00:00,0.5821746031746031,0.3885054347826087,3.8499999999999994e-05,0.38178
2025-01-07 04:00:00+00:00,0.578957142857143,0.34899728260869567,7.8e-05,0.38223
2025-01-07 05:00:00+00:00,0.6084051587301588,0.27676630434782606,0.00010275,0.39045
2025-01-07 06:00:00+00:00,0.5967753968253968,0.33676630434782606,0.00018399999999999997,0.410265
2025-01-07 07:00:00+00:00,0.5834246031746032,0.4416032608695652,0.0038955,0.42314500000000005
2025-01-07 08:00:00+00:00,0.5529432539682541,0.46865217391304353,0.029324,0.411145
2025-01-07 09:00:00+00:00,0.5426952380952381,0.4190788043478261,0.064467,0.402855
2025-01-07 10:00:00+00:00,0.5520007936507937,0.40130978260869565,0.088202,0.40125
2025-01-07 11:00:00+00:00,0.5508345238095238,0.42682880434782605,0.09574674999999999,0.403575
2025-01-07 12:00:00+00:00,0.5408253968253969,0.49588586956521735,0.08282125,0.400265
2025-01-07 13:00:00+00:00,0.5275396825396825,0.5240516304347825,0.05598725,0.400555
2025-01-07 14:00:00+00:00,0.5081063492063492,0.5357418478260869,0.0242185,0.41174499999999997
2025-01-07 15:00:00+00:00,0.5168289682539682,0.5286929347826087,0.00191625,0.41681999999999997
2025-01-07 16:00:00+00:00,0.542579761904762,0.5230978260869565,0.000153,0.43463
2025-01-07 17:00:00+00:00,0.5506519841269841,0.5046929347826086,0.0001285,0.43623
2025-01-07 18:00:00+00:00,0.5454436507936508,0.44390760869565216,0.0001555,0.43665
2025-01-07 19:00:00+00:00,0.558731746031746,0.41861141304347826,0.000109,0.41126499999999994
2025-01-07 20:00:00+00:00,0.5664829365079366,0.3548695652173913,9.575e-05,0.401715
2025-01-07 21:00:00+00:00,0.5353186507936507,0.4064619565217391,0.0,0.40726
2025-01-07 22:00:00+00:00,0.5263444444444444,0.3518423913043478,0.0,0.40266
2025-01-07 23:00:00+00:00,0.5090083333333334,0.4446440217391304,0.0,0.39873000000000003
2025-01-08 00:00:00+00:00,0.4918222222222222,0.4413940217391304,0.0,0.395505
2025-01-08 01:00:00+00:00,0.4686321428571429,0.4032364130434783,0.0,0.39836499999999997
2025-01-08 02:00:00+00:00,0.45753611111111114,0.4119646739130435,0.0,0.40109
2025-01-08 03:00:00+00:00,0.4578563492063492,0.3947907608695652,3.5e-05,0.3947
2025-01-08 04:00:00+00:00,0.4582420634920635,0.41223369565217394,6.725e-05,0.39358000000000004
2025-01-08 05:00:00+00:00,0.47529880952380954,0.42979347826086955,9.025e-05,0.39225
2025-01-08 06:00:00+00:00,0.46953531746031746,0.52275,0.00011075000000000001,0.38864
2025-01-08 07:00:00+00:00,0.45353095238095237,0.5574864130434782,0.00262525,0.385965
2025-01-08 08:00:00+00:00,0.4183555555555556,0.499125,0.020205,0.38270499999999996
2025-01-08 09:00:00+00:00,0.3942301587301587,0.4358179347826087,0.046981499999999995,0.377365
2025-01-08 10:00:00+00:00,0.37901904761904764,0.3000842391304348,0.06752775,0.38393499999999997
2025-01-08 11:00:00+00:00,0.36033293650793646,0.2671929347826087,0.06903975,0.389725
2025-01-08 12:00:00+00:00,0.3365996031746032,0.3079483695652174,0.056713999999999994,0.39424499999999996
2025-01-08 13:00:00+00:00,0.2989900793650794,0.45753804347826094,0.034969,0.406765
2025-01-08 14:00:00+00:00,0.26853373015873017,0.5941657608695652,0.01153025,0.41325
2025-01-08 15:00:00+00:00,0.2949579365079365,0.5627635869565217,0.0007465000000000001,0.40905
2025-01-08 16:00:00+00:00,0.30275,0.5361032608695652,0.000231,0.42357
